"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3","Purchase","Income"
"1002271","P00293242","M","51-55","14","A","1","0","8","16","0","8606","14241"
"1003354","P00346142","M","26-35","7","C","2","1","1","15","0","8567","16679"
"1000042","P00288942","M","26-35","8","C","0","1","1","2","5","15614","10089"
"1003145","P00354942","M","18-25","4","A","2","0","8","0","0","12251","12826"
"1003423","P00271142","M","26-35","7","C","2","0","5","0","0","8317","10497"
"1005585","P00004742","M","26-35","4","A","4+","0","6","16","0","21266","15367"
"1001340","P00277442","M","26-35","7","A","2","0","1","6","15","6430","11851"
"1001920","P00102042","F","36-45","7","B","1","0","5","0","0","11452","14759"
"1004943","P00086442","F","51-55","0","C","1","0","8","13","15","8309","16052"
"1003597","P00295942","M","26-35","17","C","1","1","2","5","15","6393","9525"
"1003957","P00221942","M","36-45","11","B","1","0","1","8","0","7390","13382"
"1005661","P00090942","F","26-35","15","C","1","1","1","2","14","10759","8340"
"1001920","P00184942","F","36-45","7","B","1","0","1","8","17","10829","10492"
"1003475","P00213742","M","26-35","14","A","1","0","8","0","0","2693","16170"
"1005193","P00216742","M","36-45","12","B","2","1","5","0","0","-3216","13748"
"1000770","P00029542","M","18-25","4","B","2","1","1","2","18","2441","11275"
"1003511","P00113642","M","51-55","0","C","2","1","8","0","0","3061","14202"
"1004447","P00113342","M","46-50","5","B","0","1","1","8","17","11133","15534"
"1003574","P00339442","F","36-45","6","A","1","1","16","0","0","14558","9718"
"1000754","P00121342","M","36-45","7","C","3","0","1","5","18","10458","10501"
"1003540","P00248342","M","18-25","17","B","2","1","8","13","0","7821","7414"
"1005655","P00288542","F","26-35","6","C","0","0","8","0","0","4140","11986"
"1005113","P00022942","M","26-35","0","A","3","1","5","8","0","9806","9590"
"1000999","P00156442","M","26-35","15","B","2","0","8","0","0","6895","16740"
"1005108","P00184942","F","26-35","9","B","3","1","1","8","17","10756","15379"
"1002237","P00012142","F","36-45","6","B","1","0","5","0","0","3490","11860"
"1005475","P00003642","M","26-35","4","A","2","0","8","0","0","18068","11761"
"1003895","P00220242","F","36-45","0","C","0","1","3","12","0","16363","12144"
"1001778","P00222842","M","18-25","4","B","1","0","8","0","0","4035","12243"
"1004387","P00176142","F","18-25","4","B","0","0","8","0","0","-54","13727"
"1005419","P00229642","F","18-25","12","C","3","1","8","11","16","11243","9753"
"1000889","P00171842","M","46-50","20","A","1","0","8","14","0","10913","13315"
"1002885","P00350942","F","18-25","1","A","2","0","3","4","5","14912","13909"
"1003546","P00321542","M","26-35","20","B","3","0","5","0","0","7838","8928"
"1003884","P00023342","M","18-25","4","A","1","1","3","4","5","5886","10415"
"1004352","P00074242","M","18-25","4","B","0","0","5","0","0","9119","11041"
"1005765","P00255842","M","26-35","11","B","2","1","16","0","0","12826","12294"
"1001140","P00331742","F","46-50","2","B","2","1","11","0","0","1453","16017"
"1005260","P00085942","M","36-45","7","A","1","1","2","4","8","18645","12866"
"1003796","P00101042","M","46-50","14","C","4+","1","5","12","0","9271","13424"
"1005831","P00128442","M","26-35","1","A","2","1","1","8","0","8518","15501"
"1005824","P00166742","M","18-25","12","B","1","0","5","16","0","16023","12899"
"1001448","P00330342","F","26-35","3","A","1","0","5","11","16","13028","12404"
"1001995","P00117442","M","26-35","1","C","4+","1","5","14","0","4468","15716"
"1005070","P00215642","M","26-35","2","A","0","0","8","0","0","18565","8067"
"1004626","P00165142","M","26-35","14","B","4+","0","5","7","0","7693","15800"
"1005543","P00185442","M","26-35","17","A","2","0","15","0","0","13207","9349"
"1000149","P00136842","M","26-35","1","B","2","1","1","8","16","3517","13277"
"1005501","P00186642","M","26-35","2","A","3","0","2","4","15","12980","13020"
"1003043","P00358642","M","18-25","2","B","4+","0","5","11","16","1441","10221"
"1001069","P00138142","M","26-35","20","A","4+","0","8","14","0","6300","11861"
"1005766","P00007242","M","55+","14","C","0","1","8","12","0","10418","10886"
"1005111","P00222442","M","36-45","2","B","1","1","5","0","0","11427","14017"
"1005244","P00034042","M","18-25","4","C","1","0","1","2","16","8667","11323"
"1006021","P00110842","M","26-35","12","B","2","1","1","2","5","7962","12405"
"1004228","P00031042","M","51-55","18","C","1","0","8","0","0","3694","9822"
"1001748","P00236942","M","51-55","1","A","1","1","12","0","0","6014","10312"
"1001472","P00050442","M","26-35","7","C","1","0","1","8","13","1798","11835"
"1000352","P00022242","M","18-25","4","A","0","0","5","0","0","15179","12051"
"1001264","P00106042","M","26-35","1","A","3","0","5","0","0","12536","14038"
"1002109","P00174542","M","26-35","16","B","2","0","11","15","0","9966","14215"
"1004048","P00020242","F","36-45","1","B","1","0","8","14","0","13103","14842"
"1000855","P00155342","F","18-25","2","A","2","1","5","13","0","6285","12980"
"1000090","P00045542","M","55+","13","C","1","0","5","14","0","7155","13139"
"1004446","P00163242","M","18-25","18","B","1","1","1","8","14","13071","16430"
"1000886","P00301842","F","55+","0","C","2","1","5","0","0","6683","13352"
"1003543","P00245342","M","26-35","17","C","2","1","11","0","0","9588","19611"
"1000078","P00017142","F","46-50","1","C","0","1","5","0","0","16327","13776"
"1005790","P00265242","F","36-45","0","B","2","1","5","8","0","11403","11709"
"1004789","P00147342","M","36-45","2","A","0","0","15","16","0","10779","16137"
"1001592","P00031042","M","36-45","7","B","4+","1","8","0","0","12311","14896"
"1000001","P00085942","F","0-17","10","A","2","0","2","4","8","11504","17657"
"1002002","P00118742","F","55+","13","C","2","1","5","11","0","16652","17430"
"1004511","P00111242","M","36-45","7","C","2","0","1","18","0","9905","13255"
"1002740","P00046742","M","46-50","17","B","1","1","1","2","15","15057","15206"
"1003816","P00192542","F","26-35","3","A","1","1","1","2","9","11961","12587"
"1004289","P00178942","M","36-45","14","C","4+","1","5","8","0","7265","12305"
"1001079","P00366542","M","26-35","7","A","0","0","5","0","0","14751","10456"
"1002506","P00052642","F","26-35","14","A","4+","0","5","14","0","5004","10289"
"1002334","P00220642","F","55+","7","B","1","1","8","0","0","6351","11939"
"1003303","P00288642","M","55+","17","B","3","1","16","0","0","16165","15630"
"1000425","P00118542","M","26-35","12","B","1","1","5","8","0","9580","15078"
"1001943","P00294542","M","18-25","4","B","0","0","8","0","0","1990","13100"
"1001015","P00113342","M","36-45","3","A","4+","1","1","8","17","21581","9639"
"1002744","P00000142","M","18-25","17","C","1","1","3","4","5","15923","13269"
"1002861","P00249642","M","26-35","15","C","1","0","3","5","0","3365","9255"
"1001650","P00079142","M","26-35","19","C","1","0","11","0","0","5448","10104"
"1001790","P00156442","M","26-35","0","C","1","0","8","0","0","11274","14456"
"1004124","P00000242","M","26-35","18","C","1","1","2","4","9","17544","10703"
"1001093","P00112542","M","51-55","14","C","2","1","1","11","15","8262","16555"
"1005256","P00161442","M","26-35","16","B","4+","1","5","14","0","15636","11141"
"1000453","P00360842","M","18-25","4","B","1","0","5","0","0","8010","13009"
"1000659","P00228242","F","26-35","0","C","4+","0","8","0","0","18294","10968"
"1003599","P00187842","M","26-35","16","C","3","0","1","16","0","13412","14419"
"1005789","P00283942","M","26-35","17","A","1","0","5","0","0","19440","10957"
"1001029","P00128042","M","26-35","0","B","0","0","1","5","18","16935","13114"
"1005593","P00127242","M","51-55","16","A","1","1","1","16","0","8345","11319"
"1003082","P00196442","F","36-45","6","B","1","0","5","0","0","10837","12799"
"1000721","P00194142","F","36-45","9","B","1","0","11","16","0","11681","15397"
"1004088","P00029242","M","26-35","3","B","4+","1","8","0","0","8263","12486"
"1002016","P00207742","F","55+","2","C","2","1","5","14","0","6562","17334"
"1003345","P00183642","M","26-35","7","C","4+","0","4","5","9","7938","16719"
"1004585","P00216142","M","36-45","7","C","3","0","1","16","0","9797","11196"
"1000588","P00054942","F","26-35","11","B","1","0","5","8","0","7998","10420"
"1004653","P00133742","M","36-45","12","B","3","1","5","14","0","9949","16816"
"1004601","P00288342","M","36-45","14","C","0","0","8","0","0","9829","12635"
"1002969","P00124642","M","26-35","7","C","4+","1","16","0","0","13444","12735"
"1003217","P00210042","F","36-45","0","A","0","0","8","14","0","1836","17307"
"1000166","P00120042","M","18-25","4","B","1","1","1","2","0","7393","15999"
"1004382","P00289342","M","26-35","18","C","3","1","5","8","14","15508","10067"
"1005446","P00254942","F","51-55","1","C","1","1","16","0","0","10115","17785"
"1000963","P00127242","M","26-35","0","A","0","1","1","16","0","15043","12427"
"1001150","P00036342","F","26-35","20","A","1","0","5","8","0","13389","13749"
"1000566","P00315842","M","26-35","17","A","3","0","5","0","0","10207","12622"
"1005825","P00255942","F","26-35","4","B","2","1","1","16","0","13741","9912"
"1004979","P00253142","M","36-45","2","B","1","1","1","2","5","8999","14799"
"1002085","P00051942","M","18-25","0","C","4+","0","5","6","11","9392","10017"
"1003864","P00345842","M","51-55","20","C","0","1","2","8","14","6963","14272"
"1001880","P00276642","M","36-45","0","B","3","1","8","11","0","14801","14890"
"1002715","P00190542","F","51-55","4","C","0","0","3","4","0","10417","12543"
"1001160","P00250542","M","18-25","14","C","1","0","4","5","0","13487","11470"
"1004064","P00265142","M","46-50","0","A","1","1","3","12","0","4340","12350"
"1003001","P00129542","M","18-25","4","B","1","0","8","14","0","5580","12275"
"1000646","P00289242","M","36-45","7","C","2","0","1","8","0","9668","15088"
"1000597","P00229742","M","36-45","12","C","3","1","1","16","0","12967","12780"
"1005100","P00159442","M","51-55","6","B","1","1","5","8","0","6736","10347"
"1000970","P00197042","M","26-35","0","B","4+","1","5","0","0","8449","12344"
"1003206","P00248142","M","18-25","20","C","2","0","5","0","0","13774","11548"
"1004506","P00246942","M","51-55","16","B","2","0","17","0","0","19671","14112"
"1000110","P00158542","M","26-35","2","B","4+","0","5","6","13","538","17681"
"1002188","P00184642","F","18-25","19","B","4+","0","8","14","0","14458","12108"
"1002188","P00135742","F","18-25","19","B","4+","0","6","8","0","14208","14637"
"1005684","P00236542","M","18-25","16","A","1","0","8","11","0","5501","10849"
"1004543","P00220942","M","26-35","2","A","0","0","18","0","0","16196","14516"
"1000235","P00110942","M","26-35","0","B","0","0","1","2","0","2059","16335"
"1005960","P00240442","F","46-50","0","C","1","1","6","16","0","15912","10968"
"1006036","P00049542","F","26-35","15","B","4+","1","8","0","0","13530","14561"
"1002738","P00293242","F","51-55","2","B","1","1","8","16","0","10020","13214"
"1001367","P00346342","M","26-35","12","C","1","0","1","15","0","13663","13364"
"1004781","P00268542","F","51-55","6","C","1","1","5","0","0","11818","8744"
"1005273","P00314242","M","55+","20","B","3","1","8","0","0","970","16459"
"1001484","P00025342","M","26-35","12","C","1","0","6","8","16","10153","15001"
"1004089","P00307542","M","26-35","7","A","1","0","1","15","0","14155","14734"
"1002008","P00117942","M","26-35","3","C","0","0","5","15","0","6781","12751"
"1005779","P00180342","M","26-35","5","A","1","0","11","0","0","9607","17355"
"1001322","P00182142","M","55+","0","A","0","0","1","5","6","1462","15308"
"1002750","P00118942","F","26-35","15","B","1","0","8","0","0","4614","9338"
"1003349","P00006942","F","18-25","4","B","1","0","1","5","6","3967","13397"
"1004558","P00280442","M","36-45","14","C","1","0","11","0","0","5295","13686"
"1001015","P00350642","M","36-45","3","A","4+","1","8","0","0","17239","14271"
"1002503","P00331942","M","36-45","17","C","3","1","5","0","0","14028","16671"
"1000240","P00010742","M","51-55","17","A","1","1","1","8","17","11841","14862"
"1003191","P00274142","M","26-35","12","B","4+","0","1","0","0","12893","8033"
"1000787","P00021742","M","18-25","4","C","2","0","5","0","0","10823","10611"
"1001053","P00145942","M","36-45","0","C","2","1","6","8","13","5514","15122"
"1005118","P00157642","M","0-17","10","B","2","0","1","14","16","6658","15788"
"1003183","P00119242","M","51-55","7","C","4+","1","18","0","0","11797","14742"
"1002997","P00220442","F","36-45","16","C","2","0","5","14","0","6488","12416"
"1005782","P00006142","F","36-45","0","C","4+","0","8","0","0","15089","11439"
"1003590","P00212942","F","18-25","15","A","1","0","5","0","0","7219","12738"
"1001974","P00033942","M","36-45","17","B","1","0","5","0","0","10252","12888"
"1002153","P00111842","M","18-25","16","B","3","0","8","0","0","10399","12357"
"1001268","P00120142","M","51-55","2","B","1","1","5","0","0","6799","15289"
"1003957","P00034742","M","36-45","11","B","1","0","5","14","17","10900","10306"
"1003676","P00237542","F","36-45","12","B","3","1","1","15","16","8612","13844"
"1005636","P00296942","M","26-35","7","A","0","1","8","0","0","9574","14121"
"1000202","P00040142","M","18-25","4","A","3","0","5","0","0","11750","15937"
"1000881","P00035942","M","18-25","14","A","1","0","1","5","18","9260","10305"
"1001554","P00066442","F","36-45","12","C","3","1","5","14","0","3717","13652"
"1003143","P00295742","F","51-55","16","C","1","1","8","0","0","9683","11824"
"1003300","P00187842","M","36-45","5","B","1","0","1","16","0","7495","15642"
"1001591","P00182242","M","51-55","7","C","1","1","1","5","6","9089","14418"
"1005220","P00181542","M","26-35","7","B","4+","0","11","16","0","16097","14147"
"1006025","P00208842","F","26-35","1","B","1","0","11","16","0","12587","15446"
"1003258","P00271042","M","46-50","6","C","1","1","6","16","0","11094","14361"
"1005306","P00242742","F","26-35","17","B","4+","0","1","2","9","17695","9661"
"1004362","P00334242","M","26-35","17","B","4+","0","1","8","0","3837","11848"
"1002089","P00246342","M","36-45","17","C","2","0","11","15","0","3905","15694"
"1000256","P00267542","M","46-50","16","C","3","0","1","16","0","-2616","16299"
"1002866","P00058042","M","26-35","7","C","2","0","8","16","0","12168","11175"
"1001544","P00159542","M","26-35","12","B","2","0","10","15","16","5482","8259"
"1001647","P00234642","M","18-25","18","B","0","0","1","6","8","12240","11570"
"1001299","P00232042","M","26-35","14","B","1","0","11","0","0","6114","10745"
"1002015","P00020842","M","18-25","4","B","4+","0","8","0","0","12830","10951"
"1000305","P00077842","F","18-25","0","B","3","1","5","12","0","12543","11890"
"1003103","P00360842","M","26-35","20","C","4+","1","5","0","0","7431","15283"
"1005234","P00295942","F","26-35","0","A","4+","1","2","5","15","8187","18478"
"1005730","P00112142","M","18-25","0","A","3","0","1","2","14","8154","12576"
"1000854","P00112142","F","26-35","16","B","1","0","1","2","14","15484","10570"
"1005111","P00022542","M","36-45","2","B","1","1","5","0","0","9520","13069"
"1005812","P00064242","F","26-35","7","A","1","1","5","0","0","6500","8826"
"1001726","P00304442","M","26-35","2","B","1","1","1","16","0","16265","13673"
"1001833","P00249642","M","18-25","17","B","2","0","3","5","0","4171","11446"
"1005905","P00282042","F","36-45","20","B","2","0","5","15","0","9281","11311"
"1000793","P00356542","F","36-45","14","C","1","0","1","2","0","9076","17955"
"1005306","P00317942","F","26-35","17","B","4+","0","8","16","0","12226","13368"
"1000701","P00036342","F","18-25","4","B","0","0","5","8","0","7135","14114"
"1005950","P00119442","M","26-35","4","B","2","1","5","0","0","6207","15216"
"1003651","P00348542","M","26-35","14","A","1","0","1","16","0","7190","11415"
"1000399","P00220342","F","36-45","6","B","1","1","5","0","0","8570","15641"
"1003971","P00117742","F","18-25","4","B","0","0","8","0","0","15408","9388"
"1001743","P00086242","M","36-45","17","C","0","0","10","0","0","11615","12719"
"1004098","P00114942","M","36-45","7","C","4+","0","1","15","16","-662","13783"
"1000411","P00271542","F","46-50","1","B","0","1","18","0","0","15661","12330"
"1003650","P00150542","M","26-35","0","A","2","0","5","0","0","13493","10265"
"1000984","P00070342","M","51-55","16","A","2","1","1","2","14","2583","13621"
"1001998","P00002142","F","51-55","9","B","2","1","1","5","8","5702","9346"
"1001941","P00255842","M","36-45","17","A","1","0","16","0","0","6423","15183"
"1002605","P00112542","M","36-45","7","C","0","1","1","11","15","10609","12580"
"1003987","P00355142","F","18-25","4","C","2","0","1","15","0","5334","13794"
"1002010","P00149542","M","18-25","4","B","0","0","1","6","13","7468","13935"
"1003166","P00184942","M","18-25","4","B","1","0","1","8","17","8064","16607"
"1001696","P00142942","M","36-45","7","C","1","0","1","2","16","3452","10627"
"1001209","P00102642","M","36-45","7","C","1","1","4","8","9","2872","11940"
"1004343","P00006142","M","26-35","12","C","1","1","8","0","0","18341","10605"
"1004213","P00343042","M","36-45","7","B","4+","0","5","18","0","10660","9655"
"1003180","P00134942","M","26-35","14","B","1","0","5","14","0","9707","12082"
"1002043","P00186242","M","26-35","14","C","1","1","4","5","0","5556","9542"
"1000229","P00166242","M","18-25","10","C","1","0","8","0","0","8770","18013"
"1000780","P0096442","M","26-35","17","B","3","0","4","5","12","2055","13781"
"1006036","P00174242","F","26-35","15","B","4+","1","15","16","0","17465","13334"
"1003401","P00156742","M","36-45","7","B","1","0","5","6","8","9811","10020"
"1003481","P00149542","M","18-25","4","B","1","1","1","6","13","5887","6238"
"1002010","P00255542","M","18-25","4","B","0","0","5","0","0","-1019","10759"
"1003958","P00156242","M","46-50","7","C","1","0","4","5","9","11136","16109"
"1005302","P00248442","F","0-17","10","A","1","0","3","4","0","7219","10650"
"1004784","P00030642","F","36-45","6","A","1","0","8","0","0","17385","10151"
"1002896","P00144242","M","18-25","14","B","0","0","5","14","0","10807","12059"
"1005615","P00321742","M","36-45","7","C","4+","0","5","8","17","11713","12984"
"1001327","P00010742","M","0-17","10","B","0","0","1","8","17","-95","15559"
"1003889","P00031042","M","46-50","6","C","0","1","8","0","0","11461","10930"
"1000101","P00020342","F","18-25","3","A","1","0","1","2","0","2102","10544"
"1003942","P00179842","M","18-25","4","B","4+","0","11","0","0","7061","17369"
"1000737","P00199642","M","0-17","19","A","2","0","16","0","0","9354","14746"
"1003988","P00042042","F","26-35","14","B","4+","0","5","0","0","10513","14090"
"1002994","P00209842","M","36-45","5","A","1","1","5","8","0","17414","16445"
"1001639","P00239342","M","26-35","17","B","1","0","8","0","0","18110","8896"
"1000461","P00290742","M","51-55","7","B","0","0","8","14","18","1181","9206"
"1002042","P00244042","M","0-17","10","C","4+","0","1","2","15","10103","10181"
"1004083","P00113142","M","55+","14","A","0","0","1","5","12","12396","8229"
"1000984","P00286242","M","51-55","16","A","2","1","5","0","0","12677","11681"
"1002592","P00211242","M","51-55","7","B","1","1","8","12","0","18314","12012"
"1005347","P00013742","M","26-35","6","A","1","0","5","0","0","7355","15627"
"1002012","P00293842","M","26-35","4","B","3","1","1","2","9","17145","10898"
"1003588","P00297742","M","26-35","2","B","4+","0","8","17","0","16020","13688"
"1003272","P00297742","M","36-45","0","B","1","0","8","17","0","7619","12237"
"1003491","P00268442","M","26-35","16","B","1","0","8","17","0","8509","13295"
"1005824","P00316842","M","18-25","12","B","1","0","4","5","0","1823","14242"
"1000319","P00334242","F","51-55","6","B","3","1","1","8","0","14046","13379"
"1002847","P00338442","M","18-25","4","A","3","0","1","16","0","7857","15636"
"1002454","P00191642","M","18-25","0","B","1","0","3","4","12","4912","12029"
"1004171","P00129642","M","55+","16","C","2","1","5","0","0","2006","17812"
"1001538","P00194442","M","26-35","3","C","2","0","5","0","0","14276","13400"
"1002090","P00119442","M","36-45","17","C","2","0","5","0","0","11757","13272"
"1002109","P00252042","M","26-35","16","B","2","0","5","14","0","-2970","12547"
"1005107","P00111742","F","46-50","0","B","0","0","15","0","0","3699","13395"
"1000438","P00304542","M","18-25","11","A","3","0","1","5","0","14070","13049"
"1001983","P00189842","M","26-35","14","A","3","0","3","4","5","16927","17992"
"1002092","P00176642","M","55+","1","B","4+","1","6","8","0","9097","9830"
"1002757","P00240142","M","26-35","2","A","1","0","5","0","0","7091","11594"
"1001075","P00125142","F","26-35","6","A","1","1","11","0","0","11944","9358"
"1005087","P00226342","F","26-35","6","B","1","1","11","15","0","9184","10241"
"1005762","P00086042","F","36-45","6","A","2","1","8","14","17","18274","15930"
"1003410","P00180342","M","36-45","1","B","3","1","11","0","0","13279","14971"
"1001389","P00325742","M","26-35","17","B","4+","1","2","9","0","10445","12052"
"1004722","P0097242","M","36-45","12","B","1","0","1","16","0","13174","10867"
"1003688","P0097242","M","18-25","6","B","1","0","1","16","0","16887","11892"
"1003363","P00192842","F","36-45","9","B","2","1","5","14","0","4287","13111"
"1003428","P00014642","M","46-50","1","C","4+","1","8","14","17","2849","17149"
"1001426","P00150842","M","18-25","14","B","3","0","11","13","16","14634","15969"
"1002964","P00148642","M","26-35","17","B","3","0","6","10","13","4963","10807"
"1004409","P00085242","M","26-35","14","C","1","1","8","14","17","13628","9309"
"1000832","P00329242","M","18-25","2","C","4+","0","5","14","0","7380","10962"
"1000245","P00283542","M","36-45","16","B","0","0","5","0","0","8016","12429"
"1004732","P00030942","M","26-35","14","B","2","1","4","5","9","6957","13789"
"1001877","P00361042","F","46-50","20","B","2","1","8","14","0","11228","7972"
"1005272","P00117942","M","26-35","7","A","4+","0","5","15","0","20385","14276"
"1003754","P00199442","M","55+","7","C","1","1","5","9","0","9913","13649"
"1004242","P00173942","M","51-55","7","B","4+","1","1","5","6","12910","7150"
"1002777","P00304542","M","18-25","4","B","2","0","1","5","0","708","10691"
"1003312","P00053842","F","18-25","4","A","3","0","4","5","12","6030","14119"
"1000396","P00223242","M","26-35","1","C","1","0","5","14","0","5785","10721"
"1000767","P00062842","M","26-35","12","C","1","0","1","2","13","10709","10918"
"1001392","P00334242","M","46-50","3","C","1","1","1","8","0","11843","12526"
"1004914","P00117742","F","26-35","1","B","4+","0","8","0","0","16562","13776"
"1001616","P00170242","M","26-35","0","C","0","1","2","3","4","1823","14812"
"1004607","P00326742","M","26-35","0","B","4+","0","11","0","0","9510","13944"
"1000045","P00011442","F","46-50","16","A","1","1","5","14","0","12729","7414"
"1004669","P00251242","M","36-45","7","C","0","0","5","11","0","8600","13252"
"1000952","P0097842","M","55+","16","C","0","1","5","0","0","8496","13785"
"1001794","P00172742","M","26-35","11","B","1","0","5","14","0","17398","11409"
"1003675","P00102342","M","36-45","7","B","3","0","8","14","17","8114","13173"
"1005667","P00111442","M","36-45","7","B","1","1","8","0","0","19170","10328"
"1005221","P00344442","F","55+","1","C","1","0","5","8","14","87","14238"
"1004455","P00240442","M","36-45","7","B","1","0","6","16","0","5234","12987"
"1003569","P00110742","F","18-25","2","B","1","0","1","2","8","17224","12005"
"1001295","P00361142","F","36-45","6","C","1","1","8","14","0","12568","13804"
"1000301","P00114942","M","18-25","4","B","4+","0","1","15","16","10339","16206"
"1002793","P00074042","M","36-45","7","B","3","0","16","0","0","3998","12824"
"1002030","P00320442","M","26-35","4","B","1","0","6","10","0","10291","15533"
"1005950","P00194142","M","26-35","4","B","2","1","11","16","0","6479","10473"
"1003263","P00014642","M","51-55","11","A","4+","0","8","14","17","9317","12069"
"1001131","P00327242","M","55+","13","C","4+","1","5","8","0","7794","13597"
"1000939","P00266042","F","26-35","20","C","2","0","8","0","0","-63","10521"
"1004050","P00101342","M","36-45","6","B","1","0","6","8","0","1136","14522"
"1003499","P00359742","M","26-35","3","A","2","0","1","5","0","12508","12077"
"1005124","P00032842","M","36-45","2","B","1","0","8","0","0","12650","13528"
"1003924","P00294842","M","51-55","12","C","1","1","8","0","0","6817","14787"
"1002608","P00052242","F","26-35","1","A","2","0","8","0","0","4655","13426"
"1004568","P00146342","F","26-35","4","B","2","1","5","14","0","8929","15537"
"1000922","P00268442","M","55+","16","B","2","1","8","17","0","12622","11552"
"1002566","P0097142","M","36-45","17","B","3","0","12","0","0","8669","13840"
"1005293","P00173342","M","26-35","12","C","2","0","1","6","14","7002","14378"
"1003598","P00178942","M","55+","1","A","2","0","5","8","0","9379","11462"
"1004391","P00057542","F","18-25","4","C","0","0","3","4","5","14330","10638"
"1003858","P00178042","F","46-50","9","B","2","1","8","14","0","12562","11878"
"1001152","P00350442","M","18-25","4","C","2","0","2","3","15","-4786","16772"
"1003650","P00270942","M","26-35","0","A","2","0","1","2","15","10550","12464"
"1001983","P00029542","M","26-35","14","A","3","0","1","2","18","6687","7696"
"1005042","P00075642","F","18-25","2","A","4+","1","4","5","0","8430","14421"
"1001193","P00006842","M","26-35","12","C","3","1","5","0","0","2214","14314"
"1001696","P00010742","M","36-45","7","C","1","0","1","8","17","5098","11165"
"1002106","P00169042","F","18-25","20","A","3","1","1","16","0","8547","12993"
"1004430","P00001742","F","26-35","0","B","1","0","8","14","0","16201","13961"
"1001279","P00278642","M","36-45","1","A","2","0","5","0","0","10012","11187"
"1003965","P00238542","M","18-25","11","C","3","0","5","14","0","16108","10730"
"1001666","P00204742","M","26-35","14","B","3","0","8","0","0","18875","11681"
"1000934","P00044142","F","36-45","7","A","0","0","8","16","0","20729","12209"
"1003850","P00276642","M","18-25","3","B","0","0","8","11","0","12837","12603"
"1000009","P00328142","M","26-35","17","C","0","0","8","16","0","5726","10421"
"1003287","P00272042","M","55+","13","C","1","1","8","14","0","8458","12985"
"1003099","P00100842","M","26-35","17","C","3","1","5","0","0","13249","17050"
"1002872","P00153842","M","26-35","20","B","1","0","8","14","16","21013","14772"
"1001179","P00184942","M","51-55","1","B","2","1","1","8","17","12804","12626"
"1001194","P00070042","F","26-35","1","B","1","1","1","2","16","23879","14416"
"1004688","P00254242","M","26-35","9","C","3","1","5","11","12","19374","12582"
"1003648","P00111642","M","18-25","4","B","1","0","1","3","4","8773","14407"
"1000719","P00184942","M","0-17","0","C","4+","0","1","8","17","9855","15971"
"1001058","P00330242","M","26-35","1","B","2","0","5","0","0","6273","16068"
"1000469","P00025442","M","36-45","6","B","0","1","1","2","9","6338","10887"
"1005393","P00266042","M","36-45","7","C","2","0","8","0","0","11590","10331"
"1001988","P00111842","F","26-35","1","B","2","0","8","0","0","12461","13671"
"1003978","P00271042","M","36-45","13","C","2","1","6","16","0","13734","10022"
"1002304","P00339842","M","46-50","12","B","2","1","1","14","15","5093","8502"
"1002124","P00264642","M","26-35","0","B","1","1","8","0","0","8684","17561"
"1004482","P00300042","F","36-45","1","A","1","0","16","0","0","4084","12877"
"1002752","P00115542","M","26-35","15","A","2","0","8","0","0","5128","12521"
"1003513","P00280142","M","26-35","16","C","1","0","5","11","0","10361","12575"
"1005795","P00036242","M","26-35","1","A","1","1","5","8","0","6363","12928"
"1003641","P00345842","M","26-35","0","B","1","0","2","8","14","16254","14919"
"1003704","P00046742","F","36-45","0","C","4+","1","1","2","15","10630","16612"
"1005621","P00162442","M","26-35","7","A","1","0","1","16","0","12443","14733"
"1003841","P00011242","M","46-50","18","A","4+","0","7","0","0","6514","18133"
"1004596","P00031042","F","18-25","4","B","1","0","8","0","0","16423","9443"
"1005236","P00148642","M","26-35","14","C","1","1","6","10","13","3762","11195"
"1001594","P00288942","F","36-45","20","B","1","0","1","2","5","9286","13856"
"1004418","P00195142","F","51-55","0","A","2","0","8","0","0","13848","13999"
"1005281","P00117942","M","26-35","2","A","2","0","5","15","0","3121","16838"
"1000574","P00058042","M","26-35","19","C","4+","1","8","16","0","10035","13334"
"1005728","P00040242","F","36-45","20","C","3","0","5","16","0","7970","11791"
"1004607","P00269242","M","26-35","0","B","4+","0","11","13","0","9535","14466"
"1002143","P00080642","M","18-25","4","B","2","0","1","16","0","7822","12298"
"1002073","P00015942","F","18-25","4","B","4+","0","6","10","13","4378","11946"
"1003512","P00009342","M","18-25","17","A","2","0","1","16","0","15862","11569"
"1002934","P00174142","F","36-45","20","B","3","0","3","4","9","4006","13924"
"1000010","P00240142","F","36-45","1","B","4+","1","5","0","0","5182","14728"
"1000789","P00258742","M","18-25","1","B","3","1","5","0","0","11152","17216"
"1002008","P00024042","M","26-35","3","C","0","0","7","0","0","5811","16652"
"1003158","P00351342","M","26-35","15","B","1","0","1","2","16","23573","11641"
"1001150","P00331642","F","26-35","20","A","1","0","12","0","0","10883","15522"
"1001204","P00251642","M","26-35","7","B","4+","0","1","2","4","11670","11171"
"1002344","P00052842","M","26-35","12","A","1","0","10","15","0","8424","13097"
"1001015","P00002842","M","36-45","3","A","4+","1","14","0","0","2910","10055"
"1005950","P00003242","M","26-35","4","B","2","1","8","15","0","12482","8611"
